,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
5004,406993,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute type 1 respiratory failure,709111008,True,True,Acute hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5005,1492603,J96.00,Acute respiratory failure Type I [hypoxic],1,ARF - Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5006,1492604,J96.01,Acute respiratory failure Type II [hypercapnic],2,ARF - Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5007,1492605,J96.09,Acute respiratory failure Type unspecified,3,ARF - Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5008,1492603,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5009,1492604,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5010,1492605,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure,65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5011,449213,Z87.0,Personal history of diseases of the respiratory system,1,History of adult respiratory distress syndrome (situation),94671000119102,True,True,History of adult respiratory distress syndrome (situation),900000000000207008,Fully defined,Adult respiratory distress syndrome
5012,449213,Z87.0,Personal history of diseases of the respiratory system,1,History of adult respiratory distress syndrome,94671000119102,True,True,History of adult respiratory distress syndrome (situation),900000000000207008,Fully defined,Adult respiratory distress syndrome
5013,389772,J80.X,Adult respiratory distress syndrome ,1,ARDS - Adult respiratory distress syndrome,67782005,True,True,Acute respiratory distress syndrome (disorder),900000000000207008,Primitive,Adult respiratory distress syndrome
5014,389772,J80.X,Adult respiratory distress syndrome ,1,Adult respiratory distress syndrome,67782005,True,True,Acute respiratory distress syndrome (disorder),900000000000207008,Primitive,Adult respiratory distress syndrome
5015,42548,E66.2,Extreme obesity with alveolar hypoventilation,1,Extreme obesity with alveolar hypoventilation (disorder),190966007,True,True,Extreme obesity with alveolar hypoventilation (disorder),900000000000207008,Primitive,Extreme obesity with alveolar hypoventilation
5016,42548,E66.2,Extreme obesity with alveolar hypoventilation,1,Extreme obesity with alveolar hypoventilation,190966007,True,True,Extreme obesity with alveolar hypoventilation (disorder),900000000000207008,Primitive,Extreme obesity with alveolar hypoventilation
5017,,,,,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis (disorder),1204203009,True,True,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis (disorder),900000000000207008,Fully defined,Left ventricular failure
5018,2030202,I50.1,Left ventricular failure,1,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),1204200007,True,True,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),900000000000207008,Fully defined,Left ventricular failure
5019,2030203,I38.X,"Endocarditis, valve unspecified ",1,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),1204200007,True,True,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),900000000000207008,Fully defined,Left ventricular failure
5020,,,,,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis,1204203009,True,True,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis (disorder),900000000000207008,Fully defined,Left ventricular failure
5021,,,,,Left ventricular failure with normal ejection fraction due to cardiomyopathy (disorder),1204206001,True,True,Left ventricular failure with normal ejection fraction due to cardiomyopathy (disorder),900000000000207008,Fully defined,Left ventricular failure
5022,,,,,Left ventricular failure with normal ejection fraction due to coronary artery disease,1204203009,True,True,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis (disorder),900000000000207008,Fully defined,Left ventricular failure
5023,2030202,I50.1,Left ventricular failure,1,Left ventricular failure with normal ejection fraction due to valvular heart disease,1204200007,True,True,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),900000000000207008,Fully defined,Left ventricular failure
5024,2030203,I38.X,"Endocarditis, valve unspecified ",1,Left ventricular failure with normal ejection fraction due to valvular heart disease,1204200007,True,True,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),900000000000207008,Fully defined,Left ventricular failure
5025,,,,,Left ventricular failure with normal ejection fraction due to myocarditis (disorder),1204204003,True,True,Left ventricular failure with normal ejection fraction due to myocarditis (disorder),900000000000207008,Fully defined,Left ventricular failure
5026,314169,I50.0,Congestive heart failure,1,Congestive heart failure due to left ventricular systolic dysfunction (disorder),426263006,True,True,Congestive heart failure due to left ventricular systolic dysfunction (disorder),900000000000207008,Fully defined,Left ventricular failure
5027,,,,,Left ventricular failure with normal ejection fraction due to cardiomyopathy,1204206001,True,True,Left ventricular failure with normal ejection fraction due to cardiomyopathy (disorder),900000000000207008,Fully defined,Left ventricular failure
5028,415352,P29.0,Neonatal cardiac failure,1,Neonatal cardiac failure due to decreased left ventricular output (disorder),722919003,True,True,Neonatal cardiac failure due to decreased left ventricular output (disorder),900000000000207008,Primitive,Left ventricular failure
5029,415353,P29.8,Other cardiovascular disorders originating in the perinatal period,1,Neonatal cardiac failure due to decreased left ventricular output (disorder),722919003,True,True,Neonatal cardiac failure due to decreased left ventricular output (disorder),900000000000207008,Primitive,Left ventricular failure
5030,,,,,Left ventricular failure with normal ejection fraction due to myocarditis,1204204003,True,True,Left ventricular failure with normal ejection fraction due to myocarditis (disorder),900000000000207008,Fully defined,Left ventricular failure
5031,314169,I50.0,Congestive heart failure,1,Congestive heart failure due to left ventricular systolic dysfunction,426263006,True,True,Congestive heart failure due to left ventricular systolic dysfunction (disorder),900000000000207008,Fully defined,Left ventricular failure
5032,415352,P29.0,Neonatal cardiac failure,1,Neonatal cardiac failure due to decreased left ventricular output,722919003,True,True,Neonatal cardiac failure due to decreased left ventricular output (disorder),900000000000207008,Primitive,Left ventricular failure
5033,415353,P29.8,Other cardiovascular disorders originating in the perinatal period,1,Neonatal cardiac failure due to decreased left ventricular output,722919003,True,True,Neonatal cardiac failure due to decreased left ventricular output (disorder),900000000000207008,Primitive,Left ventricular failure
5034,2029792,I50.1,Left ventricular failure,1,Left ventricular failure with sepsis (disorder),1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5035,2029794,A41.9,"Sepsis, unspecified",1,Left ventricular failure with sepsis (disorder),1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5036,329779,I09.9,"Rheumatic heart disease, unspecified",1,Rheumatic left ventricular failure (disorder),43736008,True,True,Rheumatic left ventricular failure (disorder),900000000000207008,Fully defined,Left ventricular failure
5037,2029792,I50.1,Left ventricular failure,1,Sepsis-associated left ventricular failure,1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5038,2029794,A41.9,"Sepsis, unspecified",1,Sepsis-associated left ventricular failure,1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5039,48231,I11.0,Hypertensive heart disease with (congestive) heart failure,1,Acute left ventricular failure (disorder),195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5040,48232,I02.0,Rheumatic chorea with heart involvement,2,Acute left ventricular failure (disorder),195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5041,48233,I01.8,Other acute rheumatic heart disease,3,Acute left ventricular failure (disorder),195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5042,48234,I09.8,Other specified rheumatic heart diseases,4,Acute left ventricular failure (disorder),195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5043,48235,I50.1,Left ventricular failure,5,Acute left ventricular failure (disorder),195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5044,2029792,I50.1,Left ventricular failure,1,Left ventricular failure with sepsis,1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5045,2029794,A41.9,"Sepsis, unspecified",1,Left ventricular failure with sepsis,1204462004,True,True,Left ventricular failure with sepsis (disorder),900000000000207008,Fully defined,Left ventricular failure
5046,329779,I09.9,"Rheumatic heart disease, unspecified",1,Rheumatic left ventricular failure,43736008,True,True,Rheumatic left ventricular failure (disorder),900000000000207008,Fully defined,Left ventricular failure
5047,48231,I11.0,Hypertensive heart disease with (congestive) heart failure,1,Acute left ventricular failure,195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5048,48232,I02.0,Rheumatic chorea with heart involvement,2,Acute left ventricular failure,195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5049,48233,I01.8,Other acute rheumatic heart disease,3,Acute left ventricular failure,195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5050,48234,I09.8,Other specified rheumatic heart diseases,4,Acute left ventricular failure,195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
5051,48235,I50.1,Left ventricular failure,5,Acute left ventricular failure,195114002,True,True,Acute left ventricular failure (disorder),900000000000207008,Primitive,Left ventricular failure
