,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
5696,404705,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of first metatarsal bone,704455008,True,True,Open fracture of metaphysis of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5697,404704,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of fifth metatarsal bone,704454007,True,True,Open fracture of metaphysis of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5698,1901134,S92.31,Fracture of metatarsal bone open,1,Open fracture of third metatarsal bone of right foot,10833901000119103,True,True,Open fracture of third metatarsal bone of right foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5699,404706,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of second metatarsal bone,704456009,True,True,Open fracture of metaphysis of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5700,404703,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of fourth metatarsal bone,704453001,True,True,Open fracture of metaphysis of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5701,404705,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of first metatarsal bone,704455008,True,True,Open fracture of metaphysis of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5702,404704,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of fifth metatarsal bone,704454007,True,True,Open fracture of metaphysis of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5703,1243669,S92.31,Fracture of metatarsal bone open,1,Open fracture of second metatarsal bone (disorder),77505009,True,True,Open fracture of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5704,404707,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of third metatarsal bone,704457000,True,True,Open fracture of metaphysis of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5705,1243563,S92.31,Fracture of metatarsal bone open,1,Open fracture of fourth metatarsal bone (disorder),71790003,True,True,Open fracture of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5706,1243488,S92.31,Fracture of metatarsal bone open,1,Open fracture of third metatarsal bone (disorder),57772006,True,True,Open fracture of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5707,1243349,S92.31,Fracture of metatarsal bone open,1,Open fracture of first metatarsal bone (disorder),31103006,True,True,Open fracture of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5708,1243193,S92.31,Fracture of metatarsal bone open,1,Open fracture of fifth metatarsal bone (disorder),47233002,True,True,Open fracture of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5709,,,,,Debridement of open fracture of metatarsal bone,448934004,True,True,Debridement of open fracture of metatarsal bone (procedure),900000000000207008,Fully defined,Fracture of metatarsal bone open
5710,404702,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of metatarsal bone,704452006,True,True,Open fracture of metaphysis of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5711,404702,S92.31,Fracture of metatarsal bone open,1,Open metaphyseal fracture of metatarsal bone,704452006,True,True,Open fracture of metaphysis of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5712,364332,S92.21,Fracture of other tarsal bone(s) open,1,Open fracture of tarsal AND metatarsal bones,56128006,True,True,Open fracture of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5713,364333,S92.31,Fracture of metatarsal bone open,1,Open fracture of tarsal AND metatarsal bones,56128006,True,True,Open fracture of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5714,1243685,S92.31,Fracture of metatarsal bone open,1,Open fracture of metatarsal bone (disorder),77551005,True,True,Open fracture of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5715,1243563,S92.31,Fracture of metatarsal bone open,1,Open fracture of fourth metatarsal bone,71790003,True,True,Open fracture of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5716,1243669,S92.31,Fracture of metatarsal bone open,1,Open fracture of second metatarsal bone,77505009,True,True,Open fracture of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5717,1243488,S92.31,Fracture of metatarsal bone open,1,Open fracture of third metatarsal bone,57772006,True,True,Open fracture of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5718,1243349,S92.31,Fracture of metatarsal bone open,1,Open fracture of first metatarsal bone,31103006,True,True,Open fracture of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5719,1243193,S92.31,Fracture of metatarsal bone open,1,Open fracture of fifth metatarsal bone,47233002,True,True,Open fracture of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5720,1243685,S92.31,Fracture of metatarsal bone open,1,Open fracture of metatarsal bone,77551005,True,True,Open fracture of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5721,1846446,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of fourth metatarsal bone of left foot (disorder),10929921000119100,True,True,Closed fracture of metaphysis of fourth metatarsal bone of left foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5722,1846442,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of metatarsal bone of left foot (disorder),10930721000119105,True,True,Closed fracture of metaphysis of metatarsal bone of left foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5723,1846438,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of fourth metatarsal bone of right foot,10929881000119107,True,True,Closed fracture of metaphysis of fourth metatarsal bone of right foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5724,423023,,No target,1,Closed fracture of one or more tarsal and metatarsal bones (disorder),769141000000107,True,True,Closed fracture of one or more tarsal and metatarsal bones (disorder),999000011000000103,Primitive,Fracture of metatarsal bone closed
5725,1846446,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of fourth metatarsal bone of left foot,10929921000119100,True,True,Closed fracture of metaphysis of fourth metatarsal bone of left foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5726,,,,,Manual reduction of closed fracture of metatarsal bone (procedure),53144009,True,True,Manual reduction of closed fracture of metatarsal bone (procedure),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5727,401413,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of second metatarsal bone (disorder),704083000,True,True,Closed fracture of metaphysis of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5728,404709,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of fourth metatarsal bone (disorder),704482000,True,True,Closed fracture of metaphysis of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5729,405060,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of epiphyseal plate of metatarsal bone (disorder),705077005,True,True,Closed fracture of epiphyseal plate of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5730,401412,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of first metatarsal bone (disorder),704082005,True,True,Closed fracture of metaphysis of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5731,1846443,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of fourth metatarsal bone of left foot (disorder),10929841000119102,True,True,Closed fracture of fourth metatarsal bone of left foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5732,401415,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of fifth metatarsal bone (disorder),704087004,True,True,Closed fracture of metaphysis of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5733,401414,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of third metatarsal bone (disorder),704084006,True,True,Closed fracture of metaphysis of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5734,1846442,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of metatarsal bone of left foot,10930721000119105,True,True,Closed fracture of metaphysis of metatarsal bone of left foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5735,312685,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of base of fifth metatarsal bone (disorder),424648000,True,True,Closed fracture of base of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5736,401411,S92.30,Fracture of metatarsal bone closed,1,Closed fracture of metaphysis of metatarsal bone (disorder),704081003,True,True,Closed fracture of metaphysis of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5737,423023,,No target,1,Closed fracture of one or more tarsal and metatarsal bones,769141000000107,True,True,Closed fracture of one or more tarsal and metatarsal bones (disorder),999000011000000103,Primitive,Fracture of metatarsal bone closed
5738,305292,S92.20,Fracture of other tarsal bone(s) closed,1,Closed fractures of tarsal AND metatarsal bones (disorder),41608004,True,True,Closed fractures of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
5739,305293,S92.30,Fracture of metatarsal bone closed,1,Closed fractures of tarsal AND metatarsal bones (disorder),41608004,True,True,Closed fractures of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone closed
